user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
Fred_18-Q3-R57-64_MAXAC.250	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	81.44	11	0.8650428766841504	Genome has more than 10.8% of markers with multiple hits
Fred_18-Q3-R57-64_MAXAC.274	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Dongiales;f__Dongiaceae;g__Dongia;s__	N/A	N/A	N/A	N/A	N/A	GCF_004363235.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Dongiales;f__Dongiaceae;g__Dongia;s__Dongia mobilis	80.78	0.62	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Dongiales;f__Dongiaceae;g__Dongia;s__	taxonomic classification defined by topology and ANI	N/A	GCF_000620685.1, s__Dongia sp000620685, 95.0, 77.95, 0.3	90.79	11	0.9411264434665518	N/A
Fred_18-Q3-R57-64_MAXAC.276	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	93.33	11	0.6961401011881903	N/A
Fred_18-Q3-R57-64_MAXAC.280	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__	taxonomic classification fully defined by topology	N/A	N/A	75.1	11	0.9217569254951389	N/A
Fred_18-Q3-R57-64_MAXAC.283_sub	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__OLB11;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__OLB11;s__	taxonomic classification fully defined by topology	N/A	N/A	82.53	11	0.9174477052570229	N/A
Fred_18-Q3-R57-64_MAXAC.287	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__Competibacter_A;s__	N/A	N/A	N/A	N/A	N/A	GCA_903882995.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__Competibacter_A;s__Competibacter_A sp903882995	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__Competibacter_A;s__	taxonomic classification defined by topology and ANI	N/A	GCA_002433805.1, s__Competibacter_A sp002433805, 95.0, 80.12, 0.5; GCF_001051235.1, s__Competibacter_A denitrificans, 95.0, 79.89, 0.38; GCA_003527885.1, s__Competibacter_A sp003527885, 95.0, 79.2, 0.46; GCA_002391525.1, s__Competibacter_A sp002391525, 95.0, 79.01, 0.46; GCA_002352125.1, s__Competibacter_A sp002352125, 95.0, 78.44, 0.38	96.11	11	0.9332212022471412	N/A
Fred_18-Q3-R57-64_MAXAC.288	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__CAINDZ01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__;s__	taxonomic novelty determined using RED	N/A	N/A	93.51	11	0.9363237744228357	N/A
Fred_18-Q3-R57-64_MAXAC.292	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SZUA-140;f__SZUA-140;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SZUA-140;f__SZUA-140;g__;s__	taxonomic novelty determined using RED	N/A	N/A	96.53	11	0.8294844304378722	N/A
Fred_18-Q3-R57-64_MAXAC.307	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__UXAT02;g__SSA4;s__	N/A	N/A	N/A	N/A	N/A	GCA_013414705.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__UXAT02;g__SSA4;s__SSA4 sp013414705	78.75	0.27	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__UXAT02;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	96.07	11	0.9070121076643878	N/A
Fred_18-Q3-R57-64_MAXAC.309	d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA1135;f__GCA-002686595;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA1135;f__GCA-002686595;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	81.74	11	0.7876046983774607	N/A
Fred_18-Q3-R57-64_MAXAC.324	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__UBA1609;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__UBA1609;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	77.25	11	0.7393105352755193	N/A
Fred_18-Q3-R57-64_MAXAC.330_cln	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	87.37	11	0.864909618981558	N/A
Fred_18-Q3-R57-64_MAXAC.344	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	N/A	N/A	N/A	N/A	N/A	GCA_002342985.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__PHOS-HE28 sp002342985	81.5	0.59	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	taxonomic classification defined by topology and ANI	N/A	GCA_013360395.1, s__PHOS-HE28 sp013360395, 95.0, 80.14, 0.39; GCA_014584605.1, s__PHOS-HE28 sp014584605, 95.0, 80.06, 0.39; GCA_008016945.1, s__PHOS-HE28 sp008016945, 95.0, 79.25, 0.31; GCA_002360495.1, s__PHOS-HE28 sp002360495, 95.0, 79.17, 0.29; GCA_002482775.1, s__PHOS-HE28 sp002482775, 95.0, 78.82, 0.32; GCA_902826215.1, s__PHOS-HE28 sp902826215, 95.0, 78.54, 0.28; GCA_902825795.1, s__PHOS-HE28 sp902825795, 95.0, 78.33, 0.27; GCA_002396605.1, s__PHOS-HE28 sp002396605, 95.0, 78.01, 0.27	96.64	11	0.962588642693931	N/A
Fred_18-Q3-R57-64_MAXAC.347	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__JAAFHV01;s__	N/A	N/A	N/A	N/A	N/A	GCA_013297655.1	95.0	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__JAAFHV01;s__JAAFHV01 sp013297655	80.16	0.5	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	89.72	11	0.9357906553048239	N/A
Fred_18-Q3-R57-64_MAXAC.354	d__Bacteria;p__Eisenbacteria;c__RBG-16-71-46;o__CAIMUX01;f__CAIMUX01;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Eisenbacteria;c__RBG-16-71-46;o__;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	87.85	11	0.7500202357141563	N/A
Fred_18-Q3-R57-64_MAXAC.356	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Obscuribacterales;f__Obscuribacteraceae;g__Obscuribacter;s__	N/A	N/A	N/A	N/A	N/A	GCA_001899315.1	95.0	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Obscuribacterales;f__Obscuribacteraceae;g__Obscuribacter;s__Obscuribacter phosphatis	78.63	0.25	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Obscuribacterales;f__Obscuribacteraceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	92.69	11	0.9445767079292228	N/A
Fred_18-Q3-R57-64_MAXAC.359	d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__Ga0077550;s__	N/A	N/A	N/A	N/A	N/A	GCA_001464385.1	95.0	d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__Ga0077550;s__Ga0077550 sp001464385	80.62	0.57	d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__Ga0077550;s__	taxonomic classification defined by topology and ANI	N/A	GCA_902826865.1, s__Ga0077550 sp902826865, 95.0, 77.29, 0.32	92.22	11	0.9160133078589476	N/A
Fred_18-Q3-R57-64_MAXAC.362	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hyphomonas;s__	N/A	N/A	N/A	N/A	N/A	GCA_001464545.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hyphomonas;s__Hyphomonas sp001464545	83.18	0.74	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hyphomonas;s__	taxonomic classification defined by topology and ANI	N/A	GCA_013791775.1, s__Hyphomonas sp013791775, 95.0, 83.17, 0.64; GCA_003486945.1, s__Hyphomonas sp003486945, 95.0, 81.53, 0.59; GCA_002841155.1, s__Hyphomonas sp002841155, 95.0, 80.06, 0.47; GCA_013823385.1, s__Hyphomonas sp013823385, 95.0, 79.86, 0.47; GCF_000685315.1, s__Hyphomonas polymorpha, 95.0, 79.72, 0.45; GCA_002282565.1, s__Hyphomonas sp002282565, 95.0, 79.7, 0.46; GCF_000013025.1, s__Hyphomonas neptunium, 95.0, 79.57, 0.46; GCA_000961695.1, s__Hyphomonas sp000961695, 95.0, 78.98, 0.38; GCF_000685275.1, s__Hyphomonas johnsonii, 95.0, 78.85, 0.38; GCF_000682695.1, s__Hyphomonas chukchiensis, 95.0, 78.84, 0.37; GCA_000961795.1, s__Hyphomonas sp000961795, 95.0, 78.7, 0.33; GCF_000685215.1, s__Hyphomonas jannaschiana, 95.0, 78.67, 0.38; GCF_000685295.1, s__Hyphomonas oceanitis, 95.0, 78.65, 0.33; GCF_000682735.1, s__Hyphomonas sp000682735, 95.0, 78.56, 0.34; GCF_000685235.1, s__Hyphomonas adhaerens, 95.0, 78.45, 0.35; GCA_002700305.1, s__Hyphomonas sp002700305, 95.0, 78.24, 0.38; GCF_000682675.1, s__Hyphomonas pacifica, 95.0, 77.83, 0.25; GCF_000682755.1, s__Hyphomonas beringensis, 95.0, 77.79, 0.25; GCA_002695785.1, s__Hyphomonas sp002695785, 95.0, 77.72, 0.25; GCF_000682715.1, s__Hyphomonas atlantica, 95.0, 77.64, 0.24; GCA_002414505.1, s__Hyphomonas sp002414505, 95.0, 77.62, 0.29; GCF_000682775.1, s__Hyphomonas sp000682775, 95.0, 77.6, 0.25	96.64	11	0.9914753754973067	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Fred_18-Q3-R57-64_MAXAC.370	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__M3007;s__	N/A	N/A	N/A	N/A	N/A	GCA_011331955.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__M3007;s__M3007 sp011331955	77.11	0.24	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__M3007;s__	taxonomic classification defined by topology and ANI	N/A	N/A	88.74	11	0.9472587666069289	N/A
Fred_18-Q3-R57-64_MAXAC.373	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Cellvibrionaceae;g__Cellvibrio;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Cellvibrionaceae;g__Cellvibrio;s__	taxonomic classification fully defined by topology	N/A	N/A	92.4	11	0.9601699608420606	N/A
Fred_18-Q3-R57-64_MAXAC.378	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__UXAT02;g__SSA4;s__	N/A	N/A	N/A	N/A	N/A	GCA_013414705.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__UXAT02;g__SSA4;s__SSA4 sp013414705	78.5	0.28	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__UXAT02;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	87.51	11	0.9108554317238685	N/A
Fred_18-Q3-R57-64_MAXAC.379	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Vampirovibrionales;f__Vampirovibrionaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	96.96	11	0.7022132046601781	N/A
Fred_18-Q3-R57-64_MAXAC.384	d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	92.08	11	0.8427241348505479	N/A
Fred_18-Q3-R57-64_MAXAC.396_cln	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Reyranellales;f__Reyranellaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Reyranellales;f__Reyranellaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	93.67	11	0.8538750602648224	N/A
Fred_18-Q3-R57-64_MAXAC.407	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__CAIVJW01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	93.55	11	0.9000685603180921	N/A
Fred_18-Q3-R57-64_MAXAC.418	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__UTPLA1;g__ECT2AJA-110-A;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__UTPLA1;g__;s__	taxonomic novelty determined using RED	N/A	N/A	73.34	11	0.8648428606058046	N/A
Fred_18-Q3-R57-64_MAXAC.421_sub_cln	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Moranbacterales;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Moranbacterales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	72.84	11	0.74113153832064	N/A
Fred_18-Q3-R57-64_MAXAC.423	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__SCN-70-22;s__	N/A	N/A	N/A	N/A	N/A	GCA_902826615.1	95.0	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__SCN-70-22;s__SCN-70-22 sp902826615	77.87	0.25	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__SCN-70-22;s__	taxonomic classification defined by topology and ANI	N/A	GCA_001724275.1, s__SCN-70-22 sp001724275, 95.0, 77.77, 0.25; GCA_014379705.1, s__SCN-70-22 sp014379705, 95.0, 77.52, 0.25	93.05	11	0.9461543126201863	N/A
Fred_18-Q3-R57-64_MAXAC.425_cln	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	97.24	11	0.8298483007133673	N/A
Fred_18-Q3-R57-64_MAXAC.456	d__Bacteria;p__Planctomycetota;c__UBA8742;o__UBA2392;f__UBA2392;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Planctomycetota;c__UBA8742;o__UBA2392;f__UBA2392;g__;s__	taxonomic novelty determined using RED	N/A	N/A	88.51	11	0.8352045742800757	N/A
Hade_18-Q3-R52-61_BAT3C.141	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__	taxonomic classification fully defined by topology	N/A	N/A	96.37	11	0.9086499130229585	N/A
Hade_18-Q3-R52-61_BAT3C.208	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	93.65	11	0.9086468281747511	N/A
Hade_18-Q3-R52-61_BAT3C.212	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__	ANI	N/A	GCF_002127295.1, s__JJ008 sp002127295, 95.0, 78.5, 0.38; GCA_001464625.1, s__JJ008 sp001464625, 95.0, 78.37, 0.34; GCA_013140985.1, s__JJ008 sp013140985, 95.0, 77.53, 0.28; GCA_002352145.1, s__JJ008 sp002352145, 95.0, 77.36, 0.23; GCA_011331705.1, s__JJ008 sp011331705, 95.0, 77.3, 0.21; GCA_902826165.1, s__JJ008 sp902826165, 95.0, 77.24, 0.25; GCA_002400415.1, s__JJ008 sp002400415, 95.0, 77.21, 0.22	92.71	11	0.9593477624290554	N/A
Hade_18-Q3-R52-61_BAT3C.248	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__	taxonomic classification fully defined by topology	N/A	N/A	92.28	11	0.9056640707633109	N/A
Hade_18-Q3-R52-61_BAT3C.250	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_F;s__Nitrospira_F sp002254365	GCA_002254365.1	95.0	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_F;s__Nitrospira_F sp002254365	97.85	0.92	GCA_002254365.1	95.0	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_F;s__Nitrospira_F sp002254365	97.85	0.92	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_F;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001458735.1, s__Nitrospira_F nitrosa, 95.0, 94.43, 0.83; GCA_902500805.1, s__Nitrospira_F sp902500805, 95.0, 85.5, 0.7; GCA_002420115.1, s__Nitrospira_F sp002420115, 95.0, 85.14, 0.68; GCA_902500775.1, s__Nitrospira_F sp902500775, 95.0, 83.55, 0.63; GCA_900696515.1, s__Nitrospira_F sp900696515, 95.0, 83.2, 0.59; GCA_005116965.1, s__Nitrospira_F sp005116965, 95.0, 78.37, 0.37; GCA_005116745.1, s__Nitrospira_F sp005116745, 95.0, 78.34, 0.33; GCA_005116955.1, s__Nitrospira_F sp005116955, 95.0, 78.34, 0.35; GCA_002331625.1, s__Nitrospira_F sp002331625, 95.0, 78.33, 0.36; GCA_005116895.1, s__Nitrospira_F sp005116895, 95.0, 78.31, 0.4; GCA_002869845.2, s__Nitrospira_F sp002869845, 95.0, 78.3, 0.34; GCF_001458775.1, s__Nitrospira_F nitrificans, 95.0, 78.29, 0.31; GCA_001464735.1, s__Nitrospira_F sp001464735, 95.0, 78.16, 0.3; GCA_014058405.1, s__Nitrospira_F kreftii, 95.0, 78.08, 0.23; GCA_011331925.1, s__Nitrospira_F sp011331925, 95.0, 77.99, 0.28; GCA_012030925.1, s__Nitrospira_F sp012030925, 95.0, 77.89, 0.28; GCA_002083365.1, s__Nitrospira_F sp002083365, 95.0, 77.76, 0.25; GCA_902500825.1, s__Nitrospira_F sp902500825, 95.0, 77.69, 0.29; GCA_902500755.1, s__Nitrospira_F sp902500755, 95.0, 77.67, 0.25; GCA_011090425.1, s__Nitrospira_F sp011090425, 95.0, 77.65, 0.23; GCA_902500745.1, s__Nitrospira_F sp902500745, 95.0, 77.45, 0.27; GCA_902500705.1, s__Nitrospira_F sp902500705, 95.0, 77.42, 0.25; GCA_012032965.1, s__Nitrospira_F sp012032965, 95.0, 77.39, 0.27; GCA_005793285.1, s__Nitrospira_F sp005793285, 95.0, 76.39, 0.05	93.19	11	N/A	N/A
Hade_18-Q3-R52-61_BAT3C.352	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__67-14;s__	N/A	N/A	N/A	N/A	N/A	GCA_001897355.1	95.0	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__67-14;s__67-14 sp001897355	79.37	0.46	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__67-14;s__	taxonomic classification defined by topology and ANI	N/A	GCA_903933815.1, s__67-14 sp903933815, 95.0, 78.35, 0.37; GCA_903939845.1, s__67-14 sp903939845, 95.0, 77.86, 0.3; GCA_903891285.1, s__67-14 sp903891285, 95.0, 77.79, 0.3	84.46	11	0.9311500811881188	N/A
Hade_18-Q3-R52-61_BAT3C.470	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	95.33	11	0.820689743904374	N/A
Hade_18-Q3-R52-61_BATAC.14	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA7239;g__UBA7239;s__UBA7239 sp002333095	GCA_002333095.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA7239;g__UBA7239;s__UBA7239 sp002333095	98.83	0.95	GCA_002333095.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA7239;g__UBA7239;s__UBA7239 sp002333095	98.83	0.95	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	91.22	11	N/A	N/A
Hade_18-Q3-R52-61_BATAC.180	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__ELB16-189;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__ELB16-189;s__	taxonomic classification fully defined by topology	N/A	N/A	80.01	11	0.9407394029048352	N/A
Hade_18-Q3-R52-61_BATAC.200	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Ahniellaceae;g__Ahniella;s__	N/A	N/A	N/A	N/A	N/A	GCF_003015185.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Ahniellaceae;g__Ahniella;s__Ahniella affigens	78.22	0.28	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Ahniellaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	82.03	11	0.9542441352202501	N/A
Hade_18-Q3-R52-61_BATAC.229	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17;s__	N/A	N/A	N/A	N/A	N/A	GCA_002360555.1	95.0	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17;s__OLB17 sp002360555	89.19	0.88	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17;s__	taxonomic classification defined by topology and ANI	N/A	GCA_001464455.1, s__OLB17 sp001464455, 95.0, 77.66, 0.22	84.81	11	0.9911624051307435	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
