MAG	NumContigs	TotBP	MaxContigBP	AvContigBP	HQMAG	HQdRep	HQdRep99ANI	HQSpRep	Comp	Cont	StrHet	Circ	FLSSU	FLLSU	GTDBTaxRS95	MiDAS3_7Tax	MIdentity	MAlnLgth	SILVA138Tax	SIdentity	SAlnLgth	ilmcov	npcov	max_abund	mm27f	mm534r	ttl_polymorphic_rate	polymut_rate
EsbE_18-Q3-R3-47_BAT3C.110.fa	21	3179548	668072	151407	1083HQ	248_0	248_0	SPREPHQ	91.25	4.12	42.86	NA	1	1	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA2192;g__UBA2192;s__	ESV1266.1490;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Syntrophobacterales,f:Syntrophaceae,g:midas_g_134,s:midas_s_1266;	98.6	1492	CU925038.1.1379 Bacteria;Desulfobacterota;Syntrophia;Syntrophales;uncultured;uncultured bacterium	98.7	1380	8.269337	10.70241	0.13505146	0	0	0.028682785660941	0.008903581714193
EsbE_18-Q3-R3-47_BAT3C.118.fa	16	3848729	1538122	240545.6	1083HQ	171_1	171_2	NA	90.32	2.54	14.29	NA	1	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__	ESV402.1445;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Sphingobacteriales,f:AKYH767,g:midas_g_300,s:midas_s_364;	99.5	1445	FPLM01001177.1.1374 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;AKYH767;metagenome	98.9	1375	8.054844	15.303575	NA	0	0	0.0257515177848911	0.00527974993821924
EsbE_18-Q3-R3-47_BAT3C.140.fa	3	2501102	1865016	833700.7	1083HQ	252_0	252_0	SPREPHQ	96.73	0.65	100	NA	2	2	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__	ESV3802.1436;tax=d:Archaea,p:Euryarchaeota,c:Methanomicrobia,o:Methanosarcinales,f:Methanosaetaceae,g:Methanothrix,s:midas_s_69;	98.9	1436	AJ576227.1.1402 Archaea;Halobacterota;Methanosarcinia;Methanosarciniales;Methanosaetaceae;Methanosaeta;uncultured archaeon	97.9	1404	9.484591	13.801439	0.50938755	7	2	0.012230834747499	0.00358666704848086
EsbE_18-Q3-R3-47_BAT3C.144.fa	5	3369823	1464357	673964.6	1083HQ	236_1	236_1	SPREPHQ	96.58	2.75	0	NA	1	1	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17;s__	ESV623.1444;tax=d:Bacteria,p:Acidobacteria,c:Blastocatellia_Subgroup_4,o:Blastocatellales,f:Blastocatellaceae,g:Stenotrophobacter,s:midas_s_144;	100	1444	FPLP01002096.13.1514 Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Stenotrophobacter;metagenome	99.9	1502	10.570855	16.416658	0.17511915	0	0	0.0112003482320527	0.00197305939106253
EsbE_18-Q3-R3-47_BAT3C.161.fa	30	5142260	1469747	171408.7	1083HQ	174_1	174_1	SPREPHQ	98.03	3.57	66.67	NA	1	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__BACL12;g__UBA7236;s__	ESV1785.1447;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:midas_f_536,g:midas_g_536,s:midas_s_1785;	100	1447	JN391556.1.1490 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;uncultured;uncultured bacterium	99.3	1490	9.746466	16.46442	1.0182945	1	0	0.0159795160139565	0.00288926779974358
EsbE_18-Q3-R3-47_BAT3C.162.fa	23	3425301	702266	148926.1	1083HQ	100_1	100_1	NA	92.8	0.74	50	NA	1	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__	ESV1038.1451;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:Ferruginibacter,s:midas_s_1038;	99.8	1451	AB661527.1.1451 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Ferruginibacter;uncultured bacterium	98.5	1451	6.164038	8.829261	NA	0	0	0.0153276253713088	0.00449159548084872
EsbE_18-Q3-R3-47_BAT3C.181.fa	25	9628654	1408703	385146.2	1083HQ	464_0	464_0	SPREPHQ	94.62	3.87	10	NA	1	1	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__	ESV3573.1479;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:BIrii41,g:midas_g_3573,s:midas_s_3573;	98.9	1479	HQ640632.1.1414 Bacteria;Myxococcota;Polyangia;Polyangiales;BIrii41;uncultured bacterium	97.2	1414	12.059853	13.649374	0.4022342	0	1	0.00665088886806011	0.00226065449649431
EsbE_18-Q3-R3-47_BAT3C.200.fa	11	3328793	1139933	302617.5	1083HQ	93_1	93_1	NA	92.28	1.97	100	NA	1	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__	ESV157.1453;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:Terrimonas,s:midas_s_157;	100	1453	EF019624.1.1390 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Terrimonas;uncultured Bacteroidetes bacterium	98.7	1390	17.728205	29.586004	NA	0	0	0.0168932795776288	0.00352126565140216
EsbE_18-Q3-R3-47_BAT3C.210.fa	25	3454701	669614	138188	1083HQ	23_0	23_0	SPREPHQ	94.6	2.57	62.5	NA	2	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	ESV460.1448;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Bacteroidetes_vadinHA17,g:midas_g_410,s:midas_s_410;	98.8	1448	CU918192.1.1357 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidetes vadinHA17;uncultured bacterium	96.3	1358	5.8726106	9.241109	0.099091545	0	0	0.0118501358756181	0.00369633743620534
EsbE_18-Q3-R3-47_BAT3C.226.fa	27	4021250	515251	148935.2	1083HQ	446_1	446_1	NA	96.76	2.73	0	NA	1	1	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_A;s__Nitrospira_A sp900170025	ESV48.1461;tax=d:Bacteria,p:Nitrospirae,c:Nitrospira,o:Nitrospirales,f:Nitrospiraceae,g:Nitrospira,s:Nitrospira_defluvii;	100	1461	FP929003.1384637.1386163 Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;Nitrospira defluvii	99.8	1527	17.524178	11.827786	NA	0	0	0.0276070901305544	0.00531228860492258
EsbE_18-Q3-R3-47_BAT3C.270.fa	1	1951030	1951030	1951030	1083HQ	195_0	195_0	SPREPHQ	97.06	0	0	NA	1	1	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__UBA9949;s__	ESV4219.1432;tax=d:Archaea,p:Euryarchaeota,c:Methanomicrobia,o:Methanomicrobiales,f:Methanoregulaceae,g:Methanolinea,s:midas_s_1190;	97.6	1432	KC676291.1.1450 Archaea;Halobacterota;Methanomicrobia;Methanomicrobiales;Methanoregulaceae;Methanolinea;uncultured archaeon	98.2	1450	31.134878	32.542763	1.2541511	7	1	0.00036626287118103	0.000127974706175721
EsbE_18-Q3-R3-47_BAT3C.309.fa	7	4092960	1345071	584708.6	1083HQ	276_1	276_1	NA	96.88	3.76	100	NA	1	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	ESV758.1445;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_385,s:midas_s_758;	100	1445	HG917637.1.1445 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;uncultured bacterium	100	1445	15.936358	22.512117	NA	0	0	0.00615849473922713	0.00152375995869443
EsbE_18-Q3-R3-47_BATAC.167.fa	117	6359190	317222	54352.1	1083HQ	397_1	397_3	NA	91.82	2.29	71.43	NA	2	1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Palsa-1005;g__PALSA-1005;s__	ESV1957.1489;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:A21b,g:midas_g_454,s:midas_s_454;	100	1489	FPLP01004495.16.1332 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;A21b;metagenome	99.5	1317	7.076825	9.185213	NA	0	0	0.0732882827700909	0.0218883036524718
EsbE_18-Q3-R3-47_BATAC.189.fa	16	2898553	805868	181159.6	1083HQ	27_1	27_1	NA	92.86	2.38	11.11	NA	1	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__SR-FBR-E99;s__	ESV19.1449;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Bacteroidetes_vadinHA17,g:midas_g_19,s:midas_s_19;	99.5	1449	FPLM01000992.16.1523 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidetes vadinHA17;metagenome	99.3	1508	9.032799	13.481255	NA	0	0	0.00985479793827542	0.00292492110877228
EsbE_18-Q3-R3-47_BATAC.204.fa	7	4570796	2152596	652970.9	1083HQ	320_1	320_1	NA	95.26	2.1	30	NA	2	2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA5518;g__UBA5518;s__UBA5518 sp002396625	ESV27.1459;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Cellvibrionales,f:Spongiibacteraceae,g:BD1-7_clade,s:midas_s_27;	98.7	1459	FPLP01010832.10.1526 Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;BD1-7 clade;metagenome	98.2	1518	10.269966	12.312467	NA	1	0	0.0135043778826967	0.00394320911343538
EsbE_18-Q3-R3-47_BATAC.228.fa	3	3900387	3232176	1300129	1083HQ	237_1	237_1	NA	94.87	1.76	0	NA	1	1	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17;s__	ESV170.1443;tax=d:Bacteria,p:Acidobacteria,c:Blastocatellia_Subgroup_4,o:Blastocatellales,f:Blastocatellaceae,g:JGI_0001001-H03,s:midas_s_170;	99.9	1443	FPLP01002120.13.1513 Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;JGI 0001001-H03;metagenome	99.5	1501	9.05837	14.800632	NA	0	0	0.00581569015111883	0.00134130650356088
EsbE_18-Q3-R3-47_BATAC.232.fa	33	5833281	1935946	176766.1	1083HQ	139_1	139_1	NA	98.64	3.47	55.56	NA	1	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	ESV56.1459;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:midas_g_56,s:midas_s_56;	99.9	1459	FPLP01011642.15.1487 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;metagenome	99.4	1477	14.061184	20.80365	NA	0	0	0.00710196697054951	0.0021427702641906
EsbE_18-Q3-R3-47_BATAC.289.fa	19	3971089	527189	209004.7	1083HQ	91_0	91_0	SPREPHQ	96.31	2.46	83.33	NA	1	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__	ESV743.1453;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:Terrimonas,s:midas_s_743;	99.8	1453	FPLP01001595.4.1482 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Terrimonas;metagenome	99.3	1479	6.3110247	11.2276325	0.19823998	0	0	0.0271566522225508	0.0067119978955256
EsbE_18-Q3-R3-47_BATAC.309.fa	54	3067607	375921	56807.5	1083HQ	181_1	181_4	NA	92.67	2.24	50	NA	3	3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Agitococcus;s__Agitococcus sp002333125	ESV3170.1447;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:Agitococcus_lubricus_group,s:midas_s_3170;	99.4	1447	EU104147.1.1450 Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Fluviicoccus;uncultured bacterium	96.6	1450	6.625677	8.057267	NA	1	0	0.0287402119608526	0.00757342896174863
EsbE_18-Q3-R3-47_BATAC.414.fa	27	4359707	874055	161470.6	1083HQ	373_1	373_4	NA	98.96	3.07	50	NA	3	3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__	ESV38.1457;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Rhodoferax,s:Rhodoferax_ferrireducens;	99.9	1457	FPLP01003820.16.1530 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;metagenome	96	1535	10.291762	14.533999	NA	0	0	0.0391651248009731	0.00782615832427346
EsbE_18-Q3-R3-47_BATAC.451.fa	18	4079593	861068	226644.1	1083HQ	288_1	288_1	SPREPHQ	96.95	1.08	50	NA	1	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	ESV7086.1445;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_385,s:midas_s_4553;	99.9	1445	FPLM01003183.13.1260 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;metagenome	99.8	1248	10.609838	12.639316	0.19406576	0	0	0.0268236083808793	0.00602878419057272
EsbE_18-Q3-R3-47_BATAC.457_sub.fa	27	4096258	770386	151713.3	1083HQ	530_1	530_1	NA	91.45	2.14	66.67	NA	1	1	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Microtrichaceae;g__Microthrix;s__Microthrix parvicella	ESV3.1527;tax=d:Bacteria,p:Actinobacteria,c:Acidimicrobiia,o:Microtrichales,f:Microtrichaceae,g:Ca_Microthrix,s:Ca_Microthrix_parvicella;	99.1	1523	KJ808458.1.1487 Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Candidatus Microthrix;uncultured bacterium	99.3	1487	12.207462	11.198404	NA	0	1	0.0217250190716565	0.00604075039787459
EsbE_18-Q3-R3-47_BATAC.463.fa	44	3025848	277024	68769.3	1083HQ	518_1	518_6	NA	91.52	3.91	66.67	NA	1	1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__UBA1936;s__	ESV59.1411;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:midas_g_59,s:midas_s_59;	99.1	1411	GU179683.1.1339 Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;uncultured;uncultured Alphaproteobacteria bacterium	98.8	1345	6.5318413	9.789783	NA	0	0	0.045268029946139	0.0116210494949934
EsbE_18-Q3-R3-47_MAXAC.007.fa	47	3301456	211167	70243.7	1083HQ	304_1	304_3	NA	98.25	3.51	75	NA	2	2	d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Holophagales;f__Holophagaceae;g__Geothrix;s__	ESV745.1462;tax=d:Bacteria,p:Acidobacteria,c:Holophagae,o:Holophagales,f:Holophagaceae,g:Geothrix,s:midas_s_443;	99.8	1462	FPLP01010013.9.1526 Bacteria;Acidobacteriota;Holophagae;Holophagales;Holophagaceae;Geothrix;metagenome	99.1	1520	17.812931	13.228505	NA	0	0	0.0662418821541155	0.0154861773628735
EsbE_18-Q3-R3-47_MAXAC.015.fa	38	3286588	408318	86489.2	1083HQ	246_1	246_9	NA	91.09	0.99	0	NA	1	1	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA2991;f__UBA2991;g__G233;s__	ESV849.1412;tax=d:Bacteria,p:Chloroflexi,c:OLB14,o:midas_o_731,f:midas_f_731,g:midas_g_731,s:midas_s_849;	99	1416	FPLP01003506.17.1486 Bacteria;Chloroflexi;OLB14;metagenome	99	1474	7.520276	8.270093	NA	0	0	0.0348913866478682	0.0103613809656828
EsbE_18-Q3-R3-47_MAXAC.031_sub.fa	45	5205816	783402	115684.8	1083HQ	187_1	187_1	NA	91.82	2.22	16.67	NA	1	1	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__EnvOPS12;g__OLB14;s__	ESV2518.1432;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:Ca_Villigracilis,s:midas_s_471;	99.9	1432	KJ808015.1.1474 Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;uncultured bacterium	99.6	1474	25.11464	32.184982	NA	0	1	0.0536922193201661	0.00850743645935822
EsbE_18-Q3-R3-47_MAXAC.052.fa	43	4454689	348753	103597.4	1083HQ	402_1	402_2	NA	91.6	1.9	50	NA	2	1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Palsa-1005;g__VBCG01;s__	ESV3347.1465;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:SC-I-84,g:midas_g_1341,s:midas_s_3347;	96	1465	GU455031.1.1494 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;SC-I-84;uncultured bacterium	98	1504	10.783464	13.032032	NA	0	0	0.0577154918554415	0.0184033441179354
EsbE_18-Q3-R3-47_MAXAC.055.fa	34	4251844	568878	125054.2	1083HQ	97_1	97_5	NA	94.52	2.22	20	NA	1	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__	ESV83.1451;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:Ferruginibacter,s:midas_s_83;	99.6	1451	FPLP01010415.34.1524 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Ferruginibacter;metagenome	99.2	1491	6.180908	11.74519	NA	0	0	0.0531571984870787	0.0113994108528784
EsbE_18-Q3-R3-47_MAXAC.059.fa	56	3354719	202559	59905.7	1083HQ	333_1	333_3	SPREPHQ	93.62	2.82	55.56	NA	1	2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Propionivibrio;s__Propionivibrio aalborgensis	ESV2103.1528;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Propionivibrio,s:Ca_Propionivibrio_aalborgensis;	100	1528	FPLP01009032.16.1535 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Propionivibrio;metagenome	99.5	1520	43.644154	10.48641	4.4521275	0	0	0.0284756587338587	0.00653868557751572
EsbE_18-Q3-R3-47_MAXAC.073.fa	27	4872896	1393697	180477.6	1083HQ	150_1	150_5	NA	98.27	3.22	88.89	NA	2	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__	ESV177.1454;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:midas_g_65,s:midas_s_177;	100	1454	JN391572.1.1497 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;uncultured bacterium	99.6	1497	14.5888	24.685163	NA	0	0	0.0145819418073202	0.00323740656541947
EsbE_18-Q3-R3-47_MAXAC.074.fa	30	4143105	421958	138103.5	1083HQ	253_1	253_1	NA	90.45	0	0	NA	1	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	ESV385.1443;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_385,s:midas_s_385;	98.3	1444	FPLP01008662.1.1495 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;metagenome	98	1496	4.8657537	8.677985	NA	0	0	0.0142530282637954	0.0049587697793626
EsbE_18-Q3-R3-47_MAXAC.085.fa	10	4507923	2141664	450792.3	1083HQ	503_1	503_1	NA	97.8	2.38	0	NA	1	1	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__;s__	ESV395.1432;tax=d:Bacteria,p:Gemmatimonadetes,c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:midas_g_395,s:midas_s_395;	100	1432	FPLP01000356.16.1505 Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;metagenome	99.9	1490	27.751783	22.429766	NA	0	0	0.00718823147952751	0.00197817048551833
EsbE_18-Q3-R3-47_MAXAC.117_sub.fa	18	3673139	863496	204063.3	1083HQ	70_1	70_1	SPREPHQ	98.49	1.11	33.33	NA	1	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__B-17BO;g__;s__	ESV5378.1444;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Sphingobacteriales,f:env.OPS_17,g:midas_g_3487,s:midas_s_5378;	96.9	1445	FPLP01011915.1.1222 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;env.OPS 17;metagenome	94.4	1222	10.661612	13.121371	0.17334382	0	1	0.0232107288173105	0.0043831275148274
EsbE_18-Q3-R3-47_MAXAC.131.fa	17	3458321	1088421	203430.6	1083HQ	332_1	332_1	SPREPHQ	97.31	1.26	33.33	NA	2	2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Propionivibrio;s__	ESV421.1462;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Propionivibrio,s:midas_s_421;	100	1462	FPLM01006208.14.1401 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Propionivibrio;metagenome	99.6	1388	31.306656	26.655483	0.9713262	0	0	0.0138863508294944	0.0034162479635818
EsbE_18-Q3-R3-47_MAXAC.140.fa	33	3661595	418338	110957.4	1083HQ	273_1	273_1	NA	90.41	0.72	0	NA	1	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__PHOS-HE28 sp002396605	ESV434.1444;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_434,s:midas_s_434;	98.5	1370	FPLP01010553.10.1513 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;metagenome	98.1	1408	5.392157	7.6419516	NA	6	0	0.0287227905389484	0.0086505425261757
EsbE_18-Q3-R3-47_MAXAC.154.fa	8	3965216	3661065	495652	1083HQ	146_1	146_1	NA	98.51	4.46	90	NA	2	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__	ESV862.1456;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:midas_g_6,s:midas_s_862;	100	1456	KF533849.1.1492 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;uncultured bacterium	99.3	1492	38.684566	63.3221	NA	0	0	0.003159129167419	0.000645672832133391
EsbE_18-Q3-R3-47_MAXAC.155.fa	14	3187628	2891945	227687.7	1083HQ	202_1	202_1	NA	98.92	2.31	62.5	NA	1	1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__Nitrosomonas;s__	ESV478.1460;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Nitrosomonadaceae,g:Nitrosomonas,s:midas_s_478;	99.9	1460	FPLP01006605.10.1527 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Nitrosomonas;metagenome	98.4	1518	24.5788	34.212395	NA	0	0	0.00203400270470441	0.000458099017131829
EsbE_18-Q3-R3-47_MAXAC.166.fa	12	3336767	2661108	278063.9	1083HQ	104_1	104_1	NA	99.51	2.46	60	NA	1	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__Ferruginibacter sp002381005	ESV11.1455;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:Ferruginibacter,s:midas_s_11;	99.9	1455	FPLP01005060.16.1528 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Ferruginibacter;metagenome	99.7	1513	10.398937	16.494663	NA	0	0	0.00914048323828831	0.00261674102362446
EsbE_18-Q3-R3-47_MAXAC.169.fa	3	3504761	3495272	1168253.6	1083HQ	41_1	41_1	SPREPHQ	98.02	0.5	0	NA	2	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__	ESV384.1450;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:midas_g_384,s:midas_s_384;	99.9	1450	EU177725.1.1318 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;uncultured Saprospiraceae bacterium	98.3	1323	11.683922	20.471277	0.45862606	0	0	0.00143022229266845	0.000448230123312463
EsbE_18-Q3-R3-47_MAXAC.180.fa	67	5143908	452489	76774.8	1083HQ	266_1	266_2	NA	92.9	3.47	0	NA	2	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	ESV3191.1447;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:midas_g_1838,s:midas_s_1838;	99.9	1447	FPLP01008483.10.1471 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;metagenome	95.2	1464	6.963471	10.601962	NA	0	0	0.0311012665696417	0.00852802152368963
